Temp,Ph,N,P,K
21.31931516,5.859968871,122.1304971,23.14662514,75.05940974
25.98437452,6.677803888,135.8436842,29.74577056,77.57888458
27.6924955,6.030414747,101.4535966,24.70101059,50.56926026
21.56926176,6.706125065,119.6621601,27.77082196,66.70030467
29.60997345,6.522800378,124.0623188,29.09244917,28.83345192
21.44871364,5.908279672,131.3409833,32.3384109,51.16710175
28.12372204,6.645118564,145.4222236,31.86290481,58.09565755
26.3042085,6.055104221,93.36741234,27.38355754,36.1801409
27.80602435,6.562840663,135.1423688,31.08571209,55.52280401
28.19452498,6.529148228,94.42945647,27.88969848,82.00931703
28.28180792,6.553929258,108.382519,28.53036634,58.82516651
21.46305734,6.03218482,104.1636402,25.46355187,50.4002277
24.9815363,6.468233283,114.6064638,29.31421882,66.22701349
20.05798517,6.461122471,147.7788629,21.98083605,48.41809848
28.47621082,6.338804285,131.18717,28.63425843,37.96832749
25.65263833,6.358885464,92.93343913,24.59578655,39.77608628
21.70842616,6.172661519,139.5187231,30.19730155,57.70243443
21.14993744,6.108786279,91.05105747,23.74300568,42.25819602
23.90087588,6.669350261,92.29438154,23.26050685,27.42425413
25.71703238,5.876479385,101.940672,23.35307736,64.7626577
25.17441328,6.101828059,120.1547288,29.77740437,50.61908039
21.74779504,5.846021912,112.240669,31.58785717,65.87471404
23.20078127,5.971361431,121.2771996,30.28787414,31.11450188
22.29010895,6.165489669,91.83843501,32.42199075,51.56388345
28.77437666,6.440614032,116.4448988,26.70825898,73.49541371
20.7739494,5.83930784,115.8369701,28.33157283,58.4657499
27.28965117,6.081838435,101.7960143,28.53669311,69.76958016
24.58876308,6.205713065,90.22705771,22.55790332,44.02681042
23.98602252,6.27727897,139.8501541,32.45562249,55.61710639
21.41636402,6.240290536,114.7163305,28.34389337,78.8012569
28.73714408,6.796337779,123.4598834,30.46269256,48.19034935
23.50169378,6.35897702,133.5804315,24.29676382,55.27726197
27.34488968,6.780925932,95.03738517,29.94256615,46.24024735
21.45725883,6.278591266,142.6023133,28.3881807,33.92044243
27.03329569,6.715372173,91.91900388,29.13573754,51.70088879
27.04794458,6.455049287,94.46424757,26.50946547,31.05044743
20.32654805,6.068105106,125.7359539,22.83461589,40.33478338
24.8710593,6.286526078,93.99914548,24.80623463,63.4103972
20.04516739,6.295773186,96.58101138,29.88928816,75.15371212
27.256386,6.262508011,115.9083834,24.66604691,57.75225455
24.95620594,5.915634632,99.15005951,28.49540266,61.34642064
26.25385296,6.186333811,108.4594256,25.09593371,36.0360184
26.97714164,6.513492233,105.3062532,22.40373012,82.76017747
22.5348674,6.125601978,124.7764519,29.57261708,44.52679095
22.94717246,5.974779504,113.2990509,25.87445839,72.81394559
24.64888455,6.471803949,106.0533464,31.04009281,26.24280548
23.1470687,6.043751335,105.4930265,27.22838539,43.42007248
24.59150975,6.04835963,106.0661641,27.36257933,61.81259465
21.19235817,6.644111454,101.6641743,27.78247652,77.76393075
28.32667013,6.215356914,110.933256,30.55060125,52.43751491
21.89123203,6.36532487,100.8767968,28.86901459,81.8705324
23.96710105,6.007251198,149.9578845,28.85236522,40.95041777
21.41453291,6.256556902,119.5175024,26.94601202,36.00577047
27.08670309,6.131400494,149.8626667,29.93990225,69.98131568
23.91369366,6.694589068,123.4727012,27.63596203,40.53406388
23.24503311,6.773418378,93.51939451,24.46225858,75.61454827
26.78640095,6.737376019,106.2932218,28.94327079,74.89749434
23.64146855,6.228113651,102.5614185,21.94087756,74.99891388
29.38383129,6.156151006,149.9963378,22.38541581,49.95006729
21.99804682,6.026203192,108.9501633,26.45252461,29.63591177
23.33933531,6.388763085,108.4081545,30.52229731,40.66573135
20.64241462,6.077809992,90.79470199,30.29486688,29.28539161
23.10525834,6.095968505,142.1463668,25.41626765,61.69694079
22.53730888,6.038868374,140.1944029,25.592751,41.81693207
28.97000031,5.957902768,116.8715476,25.47287551,31.87247948
24.91531114,6.238123722,103.0100406,28.03088516,45.41465673
28.06360057,5.943192846,100.1480148,30.76171529,58.30027592
20.52400281,6.71769158,139.8464919,22.18728828,49.25614414
27.85241249,6.64459975,144.0763573,27.48511872,29.31386026
25.46433912,5.854597613,101.4682455,23.0150951,75.92236546
27.66045106,6.527378155,108.9025544,26.22909003,60.09735896
29.50590533,6.275875118,148.2073428,24.04702322,36.40077288
23.07809687,6.204034547,114.1541795,28.49740059,30.70526514
26.80837428,5.976244392,148.6834315,31.51060408,70.4119039
21.95776238,6.256556902,146.1180456,24.9873798,69.3656813
23.44309824,6.323606067,126.351207,29.47871462,64.21107776
25.32975249,5.802288888,131.25309,23.81226707,28.79964541
24.21124912,6.615271462,120.0961333,26.01364714,77.64293902
28.23419904,6.063374737,111.8286691,32.46927497,62.83568648
26.2858974,6.65525071,145.1036103,29.73211808,37.51104993
20.39887692,6.779461043,100.1168859,22.48897491,75.24623521
22.37067782,6.082113102,99.82207709,25.47154357,32.084215
21.17252113,6.5248146,148.6449782,22.59186804,56.29857451
22.66212958,6.515140233,121.7789239,27.15246425,72.36556447
23.37076937,5.977220985,103.3561205,32.43564324,60.33934242
24.12427137,6.627265236,126.3603626,32.24950325,42.98770498
22.98776208,6.061848811,92.11859493,24.55582806,60.91761171
28.74538408,6.622962127,126.5874203,27.10018522,80.55029911
22.2748497,6.787731559,149.7546312,26.00399051,34.00940693
20.73854793,5.920670186,145.1347392,27.5996664,50.89842894
28.80886258,6.625922422,100.6112857,23.24119358,71.52218094
27.35526597,6.740458388,90.5365154,32.61878634,74.2907564
29.02523881,6.578649251,98.02392651,28.273966,56.85193374
20.34455397,6.400787378,94.75905637,24.60277929,77.78172365
27.62779626,6.777294229,104.009827,25.41959752,81.45951637
26.36585589,6.060078738,116.7635121,32.64609131,41.58384506
20.45533616,6.652015748,110.3601184,28.30193695,56.73627989
26.07776116,6.023426008,143.8822596,30.26389904,52.28983383
24.12610248,6.5629017,120.7058931,27.53573281,31.0379924
24.47035127,6.19741203,107.108066,23.66175674,78.96673089
27.26767785,6.392059084,100.1699881,30.11139079,79.08594333
20.48677023,6.442811365,105.4765465,24.84719208,28.24628617
21.69469283,6.098959319,102.1842097,29.96354436,33.95069036
23.37687307,6.068105106,145.8653523,22.83261797,40.23870171
23.69792779,6.759318827,148.3538316,30.98748079,65.36405777
27.78008362,6.154960784,145.5027924,28.35022013,69.34255052
21.95623646,6.264796899,94.59608753,29.89128608,30.78177462
20.48860134,6.431122776,112.5336467,25.25909757,29.30318451
25.72527238,6.786053041,112.5281533,25.62438481,72.60932722
20.45716727,6.635840938,132.7362896,23.96377636,35.12502185
21.10324412,6.414520707,96.71102023,28.63192752,30.23909113
21.13803522,6.378936125,145.4881436,27.05057009,62.77163204
20.61922056,6.230280465,103.5447249,31.00612809,68.55076641
21.90862758,6.004260384,106.7198706,26.63400278,57.16864739
28.36787011,6.512271493,103.6014893,29.15205393,28.90284423
24.43159276,6.556614887,128.4002197,23.18958052,55.62422355
25.65538499,6.044300668,113.6964019,23.25351411,40.22446739
21.52470473,6.241969054,110.6585894,22.93018329,74.75693042
26.92922758,6.597845393,135.4573199,26.88973714,70.47417905
21.77159948,6.390197455,121.3303018,25.53747508,29.71420054
28.79787591,5.813550218,110.9588916,32.27814017,75.36544765
23.89355144,6.501193274,126.1479537,26.69493948,35.25846861
22.57942442,5.988390759,140.8682516,24.20186239,60.08490393
22.11767937,6.106527909,148.3245338,31.75734779,65.9547821
29.17050691,5.822797327,143.6918241,23.60315094,46.74022788
28.64070559,6.531650746,96.62495804,31.22789773,61.34464135
20.4504532,6.122702719,114.0095218,27.87538002,27.83882873
23.04574725,5.825208289,123.4214301,23.24285852,74.86190854
20.12421033,5.905349895,90.11169774,31.42069747,74.55587063
22.47566149,6.75782342,116.3991211,26.10754961,33.0414731
25.12527848,6.454560991,135.0325022,27.30297458,49.01771926
21.67302469,6.503848384,126.9316691,31.94781661,72.37268163
22.7149266,6.731730094,96.9820246,30.39576208,56.14377627
20.00976592,6.03770867,112.1381268,23.06970504,43.95208023
24.43586535,6.300839259,133.1025117,21.87194916,48.70990207
24.50727866,6.018390454,133.8587603,26.85444047,44.45384005
22.40394299,6.694039735,141.8204291,32.11131346,79.415112
24.9037141,6.634894864,113.7000641,29.90693649,71.90116974
22.26813562,6.051167333,101.4023255,29.70148323,39.27788504
20.28565325,6.159324931,126.3493759,30.97149739,29.09322828
26.79280984,6.042408521,123.0533769,24.5997824,67.55258464
27.91100803,6.434174627,141.1740471,25.92673742,31.82265935
20.68239387,6.645240638,143.5343486,26.24607239,27.23742866
24.86404004,5.82517777,112.042909,23.18858156,82.26553481
27.20786157,6.429535813,112.4897,22.62716471,63.33210843
23.37809381,5.933213294,144.999237,30.68379623,67.00990115
26.66280099,6.723490097,120.6271554,28.6059545,79.69090197
22.21686453,6.194451735,140.1889096,24.96873251,56.78965859
21.94250313,6.519626453,134.4410535,32.66940043,25.2641959
20.76540422,6.040272225,106.0496841,24.92577712,31.04510956
23.80718406,6.358458205,138.5940123,23.0893513,78.38312372
20.61799982,6.157371746,137.412946,24.41197748,26.75168245
23.97442549,5.818066958,125.9227271,25.66867214,77.53262304
22.74758141,6.210138249,132.5678274,22.77767504,57.12950301
24.27198096,6.772197638,144.8600726,28.25398675,59.66499145
28.05597095,6.788799707,135.0196844,28.54801468,62.03144734
20.96530045,6.378325755,102.2775964,27.01926926,27.59862456
26.46046327,5.949174474,120.7791375,32.28213602,59.36429142
21.28391369,5.946031068,113.9728996,23.70704303,27.07729255
25.94927824,6.143058565,109.6716208,27.33893722,69.01338185
20.36133915,6.541508225,102.6017029,24.06999936,26.30152205
29.45402387,6.22075869,136.1256752,28.74514325,62.7235912
27.52891629,6.529575488,111.4441359,25.97468761,76.54867559
25.22965178,6.152824488,129.3688772,29.30656011,34.49871172
27.40073855,6.365904721,119.3527024,29.72645729,76.600275
26.91610462,6.782146672,121.9309061,27.15812503,80.80651689
29.73357341,5.954484695,95.20401624,30.81299536,70.74107257
23.84624775,5.912094485,146.539201,28.64591299,47.92167653
28.84670553,5.901931822,126.5013581,24.26346507,32.50768606
21.72673727,5.984545427,92.42988372,28.990888,38.8152696
24.75112156,6.159874264,124.0733055,26.89273403,52.33431608
29.76073489,6.125693533,130.1965392,31.00746004,30.79956752
20.25299844,5.96913358,110.6402783,26.64499136,68.2465078
23.90789514,6.067159032,136.9881283,27.82343397,35.06630528
27.46269112,5.834852138,112.5666066,29.36416694,49.80238621
28.49116489,6.005938902,118.9626759,30.5412776,64.34630381
29.58067568,6.591283914,99.36613056,28.36220768,52.48377645
21.02938932,6.476656392,132.4066897,23.69738639,39.18714124
25.8067568,6.58542436,101.4719077,32.71901556,57.28074267
29.27274392,6.397643971,106.8810083,32.65241807,78.151816
24.96902371,6.746134831,91.36234626,30.18964284,81.46663353
26.1363567,6.243098239,110.2081362,23.33209915,78.23722193
23.25266274,5.930863369,123.518479,27.86206052,66.49746559
28.89065218,6.4130253,123.8718833,25.97468761,82.3758508
29.48667867,6.585699026,122.5296793,23.97276702,81.23710511
24.75478378,5.944230476,95.73870052,30.65149644,67.21985739
24.02569658,6.537144078,93.55967895,26.44919474,57.80563326
27.25180822,6.357695242,122.707297,30.74073708,56.16334846
20.66225166,6.783520005,132.5330363,28.91363491,33.08773464
27.54692221,6.288418226,125.9904782,26.5857196,43.72611039
21.39927366,6.59216895,122.6120792,30.09474142,61.48342598
23.76018555,6.22875454,94.4001587,28.85702704,33.39199326
27.6146733,6.165184484,106.1888485,24.47358016,73.40466991
20.16907254,5.848097171,102.9953917,29.87896554,79.74605997
24.36597797,6.730539872,125.1298563,29.34984848,79.77274932
28.55159154,6.566533403,143.8474685,22.89055779,81.50755721
23.59263894,6.278316599,93.99182104,31.19626392,39.74405905
26.90176092,5.975176244,129.7167882,30.56225581,47.38255162
23.00027467,6.412750633,138.9181188,24.60943904,39.07682525
27.65648366,5.94087344,107.6299326,29.26393771,73.20538942
26.73970763,6.058156072,106.2218085,28.82173037,46.44130714
29.60936308,6.428864406,145.2244636,29.66418863,27.37621329
27.82616657,6.166313669,107.0146794,22.91719678,29.25692297
26.15161596,5.853895688,125.8421583,23.74000879,54.48013999
26.89046907,6.245142979,144.9699393,28.45877404,29.10034544
28.59767449,6.747965941,106.1284219,31.37308026,79.60549605
23.49681082,6.594061098,120.9549242,24.6477326,66.57397507
28.3599353,6.339414655,129.8138371,26.38293023,59.36429142
21.21646779,6.710885952,128.4698019,31.82627619,74.45623038
26.92587054,5.898422193,131.0699789,24.82454894,47.85050493
22.11004975,6.556370739,114.7657704,30.41274444,45.3292508
29.16623432,6.04140141,137.5978881,27.64961452,58.23266289
26.53401288,6.348142949,92.11676382,30.67080972,58.0155895
24.73860897,6.227686392,115.1796014,30.86360945,42.00553682
26.4598529,6.433472701,129.0942106,27.61398486,47.64232798
25.50706503,6.051899777,99.11893063,30.0897466,56.0832804
21.0791345,6.682076479,120.5392621,30.3261677,56.14199698
25.18051698,6.256526383,91.38065737,32.72667428,54.49793289
28.54243599,5.874251534,134.8146001,30.63917591,43.87557076
22.10058901,6.290127262,102.8489029,27.33027955,36.51642674
23.57615894,5.857924131,95.07400739,32.29379058,54.96766549
28.45545824,6.340604877,125.3935362,29.66651955,53.72927955
23.63109226,5.937363811,115.5018769,25.00536113,27.73029203
20.47486801,6.703653066,105.8610797,31.1569714,59.33760207
22.39387188,6.162346263,91.09866634,25.28140773,73.02568111
25.59038057,6.731913205,121.3248085,32.46294821,60.77882708
25.2293466,6.031299783,118.1551561,31.29382925,26.64492505
25.36118656,6.073262734,119.1714225,22.92119263,32.58419553
22.62092959,6.733835871,129.4933927,28.69119929,36.1801409
28.4746849,6.072133549,124.7270119,32.52821375,36.27266399
21.21158483,6.559605701,131.5424055,30.07276424,40.33478338
27.51243629,6.702676473,130.2331614,27.37989468,49.94295013
23.85876034,6.618933683,116.679281,30.6791344,55.35733003
27.72331919,5.848890652,119.9862667,25.41893155,74.83699847
26.47541734,6.677224036,101.5121921,29.11475933,47.77755403
27.01010163,6.773845637,94.43861202,32.43231336,56.41956624
26.55018769,5.830671102,117.5966674,28.44545454,37.52350496
24.94125187,5.845899838,148.9251381,22.26720527,34.38127857
22.40089114,6.064625996,122.7127903,25.01435179,77.16964785
26.12292856,6.650093081,117.5417341,29.24628938,83.04842247
29.65758232,6.56494644,115.9633168,23.79361977,38.33308197
20.94241157,6.11879635,107.4852748,31.73503763,30.49352962
28.44721824,6.125785089,96.00970489,31.40737797,71.00974538
25.7759331,5.907242042,140.8261361,27.17111155,46.69752492
27.49931333,6.231165502,126.2303537,28.85136625,53.71504523
26.48762474,6.527439192,107.3809015,22.38674776,48.6494062
26.18488113,6.515903195,91.05838191,24.09563939,65.61493768
24.6989349,6.375090793,90.94485305,23.32310849,64.26623576
28.55983154,6.454133732,111.5869625,22.29118036,75.76934651
27.10409864,6.356169317,99.58403272,22.66545827,46.19398581
21.08584857,6.405883969,103.3451338,29.83034938,67.36575918
25.30991546,5.969103061,106.2804041,32.20421696,44.1033199
24.08429212,6.702462844,92.39692373,30.96084179,43.0926831
28.55311747,6.053212073,126.5068514,30.11472066,79.48272503
22.37678152,6.389098788,145.1017792,23.57185012,28.37439506
25.40269173,6.59525132,121.6873684,24.29942772,28.66441935
29.27243873,6.70029603,139.4381542,26.30501117,44.47697082
24.49964904,6.62042909,139.7970519,28.88133512,79.05747468
26.27338481,6.437073885,139.4637898,24.64806558,61.85707691
29.69450972,5.907669301,103.5209204,31.77766002,51.26496271
24.8792993,6.278530229,96.31550035,28.71450841,56.29679522
22.95602283,6.684640034,90.56947539,27.18709494,32.57707837
22.90505692,5.810345775,137.2499771,23.89185107,75.49533583
20.3009125,6.201562548,96.82271798,30.18864388,48.06757833
22.04260384,5.821820734,105.4472488,21.88893152,38.9415992
23.05368206,6.782055116,128.9953307,31.91118799,81.80114008
22.24463637,6.330472732,145.7261879,23.06870608,70.84605069
20.19989624,6.221704764,116.5089877,28.86102289,45.74204611
28.14172796,5.967180395,101.957152,26.71491873,80.72289026
28.71303446,5.886642048,120.0759911,24.72864855,68.96889959
29.3530076,5.919663076,148.7365337,25.99067101,53.87340205
28.74599445,6.168602557,124.4669942,22.54325187,58.20241496
26.50746178,6.71134373,129.8925748,24.02271514,73.6591084
20.76754051,6.714120914,112.5281533,31.52758644,79.48450432
24.25305948,5.814465773,147.5847652,22.57788256,46.70820066
23.29477828,6.682961516,124.4358654,29.67484423,29.43841057
27.78954436,6.58194525,125.1005585,32.08700537,67.15402365
24.10962249,5.832044435,127.6128422,22.20959844,58.67214756
26.74672689,6.359099094,142.0236824,23.48960222,78.58240422
26.0093997,6.089803766,136.5138707,22.58787219,72.09333308
25.79699087,6.030048524,119.1860714,28.23467348,25.97413266
21.41605884,6.108694723,124.8167364,27.20574224,49.49456902
21.48289438,6.785595264,120.7480087,22.9168638,62.98514686
29.89989929,6.683999145,143.2120731,29.58360567,56.16156917
25.62700278,6.699136326,108.8732566,31.33212281,80.3172121
20.02014222,6.530094302,131.2182989,22.31781936,61.89977987
23.5953856,5.886031678,100.7394635,23.53855138,80.34034288
23.1653798,6.33746147,128.885464,28.69219825,80.08234581
26.88528092,6.727426984,125.1847896,23.60381692,52.62611966
23.4910123,5.918198187,131.4728233,22.77034931,71.16632292
20.21576586,5.984179205,104.8667867,23.05505359,40.40595499
25.89953307,6.210657064,124.4505142,22.17296982,62.40865685
29.82329783,6.739909055,106.8022706,28.56166717,48.58357247
24.47889645,6.580419324,125.2323984,25.37864006,30.49886749
28.18079165,6.111532945,117.093112,30.83297461,59.9087542
28.22229682,5.847975097,139.2532121,31.58685821,44.59262468
27.19168676,6.685647145,111.9733268,23.48860326,80.73534529
20.39796136,6.421845149,128.9110996,32.40367644,45.43244963
23.24198126,6.795330668,144.6879482,24.98504889,63.23246818
23.89782403,6.439942625,131.9470809,31.5155989,26.10757942
29.63621937,6.177391888,113.3594775,25.08094928,45.68866741
28.49940489,6.552128666,108.6626789,25.13222935,70.53289563
21.09378338,6.363554796,126.7925047,27.53739775,58.25045579
28.50642415,6.532016968,142.2837001,30.94419242,47.93057299
27.43278298,6.489168981,90.17029328,26.69826936,64.01535585
21.90160833,5.917038484,101.4462722,22.55290851,33.93289746
25.52690207,6.174401074,118.7392804,22.5106191,61.54748042
26.2263863,5.962480544,135.6660665,25.77622709,45.18690759
26.39088107,5.868514054,142.0072024,27.61431785,55.01570632
23.1449324,5.987505722,91.04373302,27.70255953,41.67992673
24.02630696,6.675240333,131.4764855,25.50051347,75.68216129
24.29456465,6.30962859,102.3599963,31.49928251,68.42087823
20.72359386,6.319272439,138.72219,29.12941078,71.37805844
26.8202765,6.035786004,135.9205908,29.78073424,51.54964913
26.12323374,6.698190252,115.4963836,29.59292932,25.56489593
29.20285653,6.63025605,143.226722,28.58231239,44.46451579
20.70619831,6.5112949,130.7458724,30.6181977,32.68561507
27.85027619,6.031147191,135.7924131,28.28229069,67.61130122
24.80941191,5.898208563,128.6254463,27.08187091,56.61884674
23.69640187,6.770397046,123.8352611,29.62323118,26.17163387
27.93053987,5.973528245,134.1956847,31.31014563,32.97919794
26.97103793,6.686043886,93.79039888,29.01819297,70.26066424
26.33625294,6.740275277,97.05526902,28.22235295,52.32186105
28.63734855,6.029285562,128.8872951,24.44694116,43.70831748
25.97003082,6.226526688,95.1637318,27.23404617,36.22640245
29.98962371,6.683602405,141.0696738,21.9159035,33.35640745
28.70082705,5.940934477,108.9941099,25.53780807,56.50497217
28.78841517,6.458619953,98.74538408,23.08535545,40.21201236
29.26969207,6.010425123,147.582934,30.94086254,76.61450932
22.36610004,6.618231758,100.7577746,32.3224275,59.46393167
24.13769951,6.772167119,110.3070162,32.22353023,49.83085485
26.59199805,6.577214881,120.0265511,29.2216483,54.01040739
28.06665242,6.26519364,108.9831233,27.06222465,69.03117475
25.69872127,6.680397961,138.1362346,26.5590806,51.95532728
25.92669454,6.131827754,121.5262307,23.13596954,66.22879278
22.99478133,6.783520005,112.0575579,22.17629969,80.7139938
22.16254158,6.018817713,128.5943175,22.25388577,55.13491876
27.65800958,6.61655324,113.8666952,25.32602805,62.72892907
24.82924894,6.788860744,145.6053346,26.94567904,31.55754512
29.38840907,6.246058535,141.1337626,30.98115403,68.90662444
21.3534959,5.840162358,112.0978423,26.19845518,48.69032987
21.94494461,5.995989868,147.2203742,31.12167473,34.69799222
25.46830653,6.707681509,105.7768487,23.35341035,77.02908393
29.72289193,6.554264962,104.3998535,29.46206525,65.78752882
25.33463546,6.012439344,137.4532304,24.01871929,72.3246408
29.83306375,6.315427107,126.1131626,25.07562148,77.76393075
27.95770135,5.859694205,122.9343547,24.88481967,68.36927882
26.86361278,5.90974456,135.2851955,30.47068426,33.62508026
20.88717307,6.083516953,146.1363567,27.7351923,74.15375106
29.84740745,5.972704245,130.8703879,32.16559041,55.75055315
25.10269478,6.426850185,91.83843501,29.89894479,36.07694208
22.24311045,6.140281381,112.2974334,31.81528761,53.01756349
29.16776025,5.949601733,104.1966002,27.07121531,83.19432426
27.15933714,6.640968047,108.5619678,30.12038145,31.14297052
20.47669912,5.804181036,125.5986206,29.9225869,72.85486926
22.88033692,6.316953032,103.132725,28.3615417,25.6965634
20.9009064,6.128318125,117.4922941,25.43757884,58.81093219
29.24588763,6.074452956,104.8136845,28.32058425,53.5762606
27.69096957,6.307614368,107.7562792,30.72741758,42.57846825
24.82406079,6.256312754,125.904416,26.54109928,59.3144713
22.30231635,6.377501755,135.4719687,25.04731755,26.30863921
29.38077944,5.877211829,109.9462874,26.52378393,80.98266662
26.16443373,5.992693869,101.3693655,30.20995508,57.36081072
27.08395642,6.688485366,99.39542833,24.78392447,63.87301263
29.53001495,6.315823847,107.8881191,26.97165206,70.53645421
24.52314829,6.265834529,106.3206885,26.97764583,35.22644139
23.71715445,6.491396832,94.45692312,32.52255296,26.41005875
25.11429182,6.372527238,104.2387158,27.04690722,33.81190573
24.488052,6.201867733,108.8256478,30.10706195,79.99871917
29.16135136,6.357756279,93.78490555,27.96828352,81.50577792
21.28421888,6.272304453,111.1822871,30.60054936,49.50524476
27.9094821,5.940202033,146.8303476,31.13166436,70.08985238
29.78881191,6.527408673,92.40241707,29.39779867,37.65695172
21.6748558,6.015918455,140.0625629,30.52029939,25.55422019
20.07812738,6.231104465,128.1676687,25.61872402,75.40459203
27.77520066,6.749797052,147.9216895,26.22909003,42.11585281
25.68620869,6.581548509,114.5167394,30.01782131,51.32189999
24.78255562,6.781902524,112.9895932,29.93956926,75.20175295
26.5007477,6.017505417,105.286111,26.44053706,73.26766457
26.83980834,6.530582598,127.7208777,28.67688083,42.7848659
26.7976928,6.641669973,145.0395215,23.30379522,45.25274133
26.629841,5.927262185,101.4645833,23.92215293,52.86276525
25.12253182,6.004351939,110.3344829,32.12097009,70.26244353
29.36429945,6.099813837,109.4006165,26.69327454,78.86886993
21.42002625,5.947862178,124.7965941,28.42880517,54.96766549
24.08734397,6.15627308,101.9718009,30.73640825,63.49046525
25.04257332,6.306088443,126.9335002,27.81810617,79.06815043
23.9149144,5.933243812,132.8717917,26.74888345,33.44181338
21.25888852,6.116415906,111.7499313,25.58276138,55.71318806
24.81826228,5.989642018,97.57713553,29.17636201,54.38939619
29.93835261,6.751811274,125.0529496,29.9092674,26.39938301
24.46638386,5.87022309,140.7016205,28.69053331,33.35640745
24.37788018,6.149375896,90.71230201,26.50347169,33.40088971
29.67589343,6.361235389,126.2541581,32.02706763,47.02669359
27.11813715,6.219873653,103.5355693,25.16985693,56.05659105
24.48744163,6.734904019,128.0779443,24.07632612,42.95745705
29.18485061,6.695748772,131.0058901,31.73803452,44.69938209
21.99591052,6.459169286,145.4240547,30.1510163,51.45178817
25.89342936,6.240321055,143.9774773,25.31071062,34.97556148
23.07962279,6.154777673,138.6434523,30.33249446,41.38100598
22.26355785,6.721201209,106.4104129,22.27919282,42.2261688
25.34989471,6.342069765,129.5776238,29.85399149,44.1566986
20.5774102,6.270503861,125.3514206,27.17011258,35.06630528
27.23166601,6.357664724,138.1215857,26.04894382,71.07557912
27.87102878,6.241969054,141.8240913,29.56395941,27.79434648
26.31153294,6.362059389,147.8685873,29.74676952,69.49556948
28.4255501,6.551457259,98.75637074,23.47628272,36.26376754
29.24527726,6.228479873,127.5835444,29.16637239,57.31988705
21.89855647,6.279659413,100.9244057,27.75783544,76.4205667
23.81023591,5.925583666,138.5189367,28.82905609,29.18753066
27.82921842,5.950120548,131.6486099,29.06281329,40.55719465
23.40189825,6.406982635,108.2451857,30.60920704,27.32461388
28.12707907,6.692818995,119.3234046,30.56092386,36.13210007
21.62724693,6.623572497,146.9676809,32.03739024,36.30291192
27.0781579,6.694528031,140.9469893,27.39954094,66.77503485
20.93081454,6.707803583,139.6542253,25.11791089,45.66731593
29.57304605,6.041798151,137.4715415,27.35125776,78.75321607
25.59953612,6.261531419,144.585406,24.95508002,82.02355135
29.000824,6.407348857,144.3748283,31.45899103,49.85576492
27.33878597,6.644111454,103.1510361,26.41989184,28.23738972
22.7497177,6.143211158,137.7755058,31.78598471,41.01091363
22.09082308,5.82191229,134.8420667,25.77556111,66.44586618
21.79296243,6.345060579,129.431135,21.93554976,47.21529835
21.16519669,6.335782952,132.4890896,24.79458007,34.09659215
27.64793847,6.469881283,120.257271,30.4323907,72.11290527
29.29929502,5.888839381,143.8364818,22.54791369,49.50880334
21.35593738,6.247889645,149.337138,22.3061648,76.28178207
28.22870571,6.583928953,123.4672079,25.13023142,31.36004392
21.25156407,6.05266274,141.1447493,28.17240483,60.71121406
27.95434431,6.567235328,142.018189,23.81826084,82.53598691
25.44663839,6.707956175,145.3563036,30.10273312,44.16737434
20.41901914,6.392242195,124.4651631,25.3326878,28.05056426
