Temp,Ph,N,P,K
21.85702078,6.083101901,124.1818857,29.09229713,26.72930692
13.25092318,6.333964049,122.1313471,25.83841365,27.39052095
13.02002014,6.2887051,127.3057604,27.12385327,22.01053499
12.30430006,6.940763573,118.9870251,29.15748466,24.87457503
16.84142582,6.021149327,124.5130116,25.00177923,27.50002136
21.06393628,6.413892026,124.6762856,29.79049959,26.79760735
16.38438063,6.602862636,123.6084429,28.98682516,25.90860317
23.49079867,6.627460555,124.6167745,28.12730186,26.99078951
17.37742241,6.2006592,124.967127,27.27199011,27.21821345
13.37668996,6.775749992,128.4135823,28.87402875,22.95520493
16.06897183,6.958769494,125.7108631,27.7537553,22.96326182
24.41560106,6.807702872,122.5274773,26.67523118,26.84832911
17.13183996,6.199407941,126.1036363,26.3741966,25.76486099
12.14044618,6.311655019,127.8428861,25.45040132,23.40730613
21.86336863,6.303506577,126.5852184,26.01218604,25.98459426
12.27414777,6.269508957,119.3917005,27.0266213,26.69653005
16.32209235,6.265022736,126.1304926,24.67016511,23.35585192
21.78679769,6.943296609,118.6552889,24.32023988,21.61336711
24.72228156,6.378429518,123.2040727,24.7031251,27.2671041
20.96475112,6.77007355,127.14859,25.33009735,26.62676473
16.47563097,6.683217872,125.6632542,27.79934996,25.79067965
20.57435835,6.642048402,124.7147389,29.31111484,26.95691397
17.84002197,6.283486435,121.854239,25.10834986,23.32051149
20.48271126,6.466811121,128.3107349,24.44603717,26.13181555
18.36292611,6.109012116,128.0464446,28.06156499,22.52306284
20.42002625,6.560472427,128.3351497,27.87698904,26.27775506
20.29267251,6.708090457,123.5467956,24.80237129,23.01856136
16.62758263,6.350779748,120.9814096,28.84161809,27.41176183
17.00686666,6.892178106,120.5568972,29.48525346,25.49587085
18.48512223,6.181310465,127.9246757,24.64672689,27.12208014
22.39698477,6.108706931,127.3402463,28.75683767,26.60112918
21.54518265,6.838007752,120.1400143,24.02671285,24.11191748
20.1851558,6.927610096,126.7985427,29.26515397,25.67330546
21.30475784,6.890408032,122.0532197,25.85965453,23.89236732
12.44911039,6.615497299,124.3830027,27.78415174,25.97195959
14.13565477,6.175389874,126.7585635,23.97306131,22.18412427
19.31788079,6.062959685,125.5973342,29.2591113,27.21107212
16.73986023,6.879573962,124.0115925,29.6251503,25.08954741
16.99774163,6.948240608,120.4943342,25.50936308,25.72549211
15.86980804,6.817285684,121.313451,26.94916532,22.55474105
17.16040529,6.593890194,126.7188894,28.23094272,22.20005493
22.5310831,6.786065249,125.9156423,25.94260384,24.83062838
15.3000885,6.123569445,120.0911847,24.05619373,27.34236274
24.0291757,6.429090243,123.2568697,29.21168554,24.28990143
15.19772942,6.878231147,118.7080859,26.52727744,23.92221442
21.73918882,6.974242378,126.4304895,25.42403333,26.83184912
24.13312174,6.234412671,119.2735939,25.63607593,23.98886685
18.9116184,6.673940245,123.0023453,26.98890042,25.94321116
13.14975433,6.600909452,119.176545,29.87528001,27.55495468
17.84954375,6.866328928,121.1651311,24.64965667,22.04404431
18.5981933,6.082949309,120.8864971,26.22587664,26.36180303
21.03537095,6.438856166,127.9966994,24.19663991,23.77572558
14.49708548,6.720328379,122.8387661,23.98752709,22.26231269
19.82610553,6.228186895,119.8088885,29.09980468,22.12882473
24.08987701,6.948179571,119.3636235,28.52446974,23.0110538
24.86074404,6.656819361,119.4350368,24.32005676,26.53429365
12.42768639,6.627735221,127.6179647,26.66680807,25.61287881
20.89254433,6.816461684,119.0663732,29.59786676,25.9604236
19.07467879,6.269692068,128.1715705,26.3725486,27.58297067
19.07507553,6.380413221,121.1834422,23.90128178,25.4751793
15.11600085,6.550462355,124.1287835,27.08942839,24.25419477
15.32230598,6.293099765,125.4563387,29.20289621,27.3432783
22.84490493,6.528855251,127.6594699,29.82675558,26.41655324
23.96172979,6.263985107,127.4696448,28.07126988,23.32215949
19.73485519,6.731040376,118.8536592,26.96344798,25.79196142
13.02279733,6.814111759,127.0371975,28.48857997,25.13202918
20.89492477,6.107943968,126.1381222,29.07142247,26.93457442
17.88961455,6.110202338,120.9060289,27.56039003,24.84491104
20.11532945,6.412396619,126.3212333,29.24427931,21.80178838
18.1879635,6.19779046,128.119689,24.14591815,23.94180731
24.08551286,6.409772027,121.9879101,26.35918149,26.26402173
21.45353557,6.637165441,127.4110492,29.62917875,26.74725181
22.45054476,6.161442915,120.6002335,27.09638661,24.91815546
22.80642109,6.079989013,126.0313074,24.84979705,22.63457747
18.24152348,6.01760918,119.6187582,28.16685385,22.52526017
16.29471725,6.122592853,119.5799997,28.35142979,23.54994964
23.95736564,6.561479537,121.4263695,24.7877224,21.93271279
20.30536821,6.961363567,123.9932814,25.32130802,26.77105625
22.3533433,6.178044984,127.0878582,24.75073397,26.22648396
19.13617359,6.081240272,125.0840129,24.69360332,25.15839717
19.89751885,6.805047761,125.2665136,29.20784021,23.844026
12.10791345,6.553727836,119.1725776,26.52965789,22.21525315
12.02102725,6.386883145,128.1895764,29.29646596,26.19993286
14.06027406,6.631733146,121.6433561,29.82309336,24.80023194
19.86816004,6.218512528,126.6377102,25.69009369,24.79144261
12.39118625,6.331522568,119.9749092,24.96717124,24.07877438
17.31513413,6.359935301,126.8339442,29.84085513,23.52046876
24.56318857,6.708914457,125.1520692,24.08292795,27.02301706
21.76497696,6.24958037,119.9944411,26.83581957,26.81555223
23.81810968,6.694540239,121.6360317,28.93665273,24.19157079
21.69515061,6.170049135,126.518688,28.16355785,21.84152348
15.41355632,6.778618732,122.5027573,27.07606128,26.43614612
15.3254799,6.948698386,127.4934492,28.01651967,26.37938169
15.53218177,6.648060549,124.1760872,24.78589129,23.28883328
23.15475936,6.830988495,122.714861,24.82727439,27.58590045
22.85522019,6.210089419,125.6882794,29.28785974,22.8883694
15.65993225,6.476058229,122.9483276,24.25084078,23.58858608
19.19528794,6.407116916,121.7822153,29.03278603,25.0992523
14.2384106,6.110110782,120.9716437,28.56109195,26.4291879
21.16907254,6.963255715,118.7279229,24.69232154,23.76473891
16.67281106,6.665364544,127.2923322,24.13877682,22.04898831
23.34202094,6.830744346,127.6768654,29.31019929,22.52379528
21.09567553,6.851008637,118.5597659,27.16688437,25.51582995
15.14496292,6.74651326,123.9954176,26.77575915,23.09290445
20.78463088,6.17505417,125.8527741,29.54183477,26.29753105
15.84282968,6.09234901,123.5385556,28.07603076,27.09131748
23.22101505,6.586443678,122.4603366,28.14542985,25.84011963
22.48069704,6.301492355,119.4969893,25.41432844,22.14548784
21.85741752,6.259193701,122.7572817,24.69634999,22.74535966
23.74947356,6.492996002,127.5355647,28.02073122,21.87869503
24.04345836,6.724478896,121.5139576,28.22105472,26.23582263
19.64162114,6.971221046,123.676194,25.04682455,27.22645344
19.73406171,6.688222907,122.7813913,27.4507065,23.07093112
19.30518509,6.823175756,120.0335047,29.11225623,27.08564104
16.01382488,6.087313456,125.5448424,25.95871761,25.40578021
22.22202216,6.207251198,119.2925153,25.57546617,23.32655416
21.29245888,6.851832636,125.9489074,24.30650655,23.9980224
22.40690329,6.179906613,121.0454985,26.21397443,26.44475234
19.35557115,6.085543382,119.2659642,26.65655385,27.43428449
22.32200079,6.173131504,122.9538209,26.43755303,27.34126408
15.4250618,6.574480422,125.1984573,27.96048769,22.39964599
21.29007843,6.645191809,128.4785867,29.21699576,21.66408887
16.12253182,6.307809687,123.7863659,27.7039491,23.21613819
18.99017304,6.099368267,121.8463042,29.27943663,27.53023469
19.84792627,6.674947356,122.4304285,25.02594989,23.66329539
15.72698141,6.731681265,121.2450896,28.6182226,23.08155156
23.73677786,6.808282723,123.524517,29.59273965,25.24152959
20.24744407,6.546647542,124.2420072,29.67587207,26.91369976
18.14551225,6.801629688,123.2446623,28.62939238,26.25431684
12.51655629,6.00265511,126.3013962,24.4879696,21.72121952
12.64351329,6.872219001,121.3476318,24.76648152,26.17448042
18.73467208,6.233771783,125.3339595,27.32912076,27.28889431
14.96047853,6.574083682,125.6815653,27.5616718,22.41704154
17.54206977,6.771813105,123.6719214,29.76138493,26.94244819
16.25861385,6.541673025,119.7438841,27.49996338,24.65978576
14.50621052,6.585955382,124.9659062,27.18556169,27.55422224
14.72957549,6.562761315,123.278843,28.67809992,21.95084078
23.18808557,6.289193396,128.5280267,27.78836329,22.86218451
20.84652242,6.681844539,120.8440764,24.98932768,24.80151372
22.0105594,6.660420545,118.8213095,24.90802637,23.03137913
21.87527085,6.137607959,127.7614017,26.23100375,24.99597766
22.38785974,6.320352794,124.3741523,29.08826868,23.74642781
22.50291452,6.870021668,123.1021409,26.84900357,26.74285714
17.77813044,6.604785302,119.6309656,27.14161504,25.46895352
23.86016419,6.717490158,121.6653294,28.82440565,22.76989654
22.08911405,6.523483993,126.4167562,27.23628346,27.55074313
20.88024537,6.887691885,127.4476714,27.19508347,22.79150365
12.85775323,6.305368206,119.9605655,28.00864589,24.41899472
16.00628681,6.450575274,126.2241844,25.67452925,24.19047212
22.41602832,6.532334361,119.1655583,28.82751854,23.80209357
24.83138524,6.097811823,120.7259697,26.508417,22.52544328
24.52708518,6.38084048,123.1457823,28.2737907,23.67043672
16.49229408,6.858485672,124.8136189,28.87036653,25.32246467
12.30906095,6.150059511,127.3402463,29.44991302,23.00830714
21.60667745,6.487899411,119.2345302,29.46035035,25.31532334
14.3058565,6.177892392,123.9328547,24.6121189,25.43068331
13.4258858,6.473677786,127.2825663,25.31453291,27.58663289
12.92757958,6.560899686,124.1358028,26.60894498,23.78121891
23.78160955,6.660206915,120.1687017,27.89328593,23.70339671
21.81694998,6.925321207,125.389198,25.42238533,23.93851131
13.40684225,6.002899258,125.4679357,29.03773003,21.66720176
24.58937346,6.965300455,125.9186941,25.53774529,22.86291696
15.55519272,6.550737022,123.7912488,29.13862423,22.07553941
15.50202948,6.70229194,123.6459807,26.61901608,25.19978027
16.47920164,6.047029023,125.2213462,25.56832484,25.0578692
12.53440962,6.545640431,127.4064714,26.83087558,26.24223151
16.58513138,6.157841731,124.1364132,24.8638966,22.06308786
14.75337992,6.377483444,127.0338404,27.84274728,22.53111972
21.88479263,6.908719138,125.2451506,29.05347758,24.17875301
21.29523606,6.167882321,126.4018021,29.84177068,22.54668416
20.00860622,6.061891537,121.0625889,26.63403119,25.11243629
17.46470534,6.175145726,121.178254,28.52739952,22.59942015
19.52021851,6.519272439,128.0623142,25.80728477,23.00849025
19.9439375,6.725943785,122.1383663,28.77697989,26.9027131
22.81316568,6.017242958,121.4636021,27.3745323,21.66115909
14.55104221,6.024231697,126.6132954,24.25871456,21.64541154
19.50672933,6.016083254,123.4247215,24.98621479,25.16352428
23.01510666,6.534836879,126.302617,29.42922147,24.44426405
22.20575579,6.397534104,122.4545381,26.92481155,23.35658437
15.46275216,6.347239601,120.4754128,26.86401868,26.57878964
22.77626881,6.001342814,119.4771523,26.06858425,25.36458022
24.36799219,6.679097873,120.7925001,27.48311716,23.66439405
14.14358959,6.775963622,124.3408872,28.87036653,23.75430158
15.22232734,6.444502091,118.8454192,26.66937162,26.62932829
24.08075198,6.013977477,121.9876049,27.83267617,23.22749107
15.78173162,6.72215949,121.2801859,24.33433943,24.79217505
23.67687002,6.421521653,126.1866466,26.83655202,21.93527635
22.02047792,6.130588702,121.2942244,28.36333201,22.24857936
15.33539842,6.245460372,126.953882,26.516657,27.31636097
17.55952635,6.683767205,120.6344142,27.35585498,23.38569903
21.26071963,6.992492447,121.7910657,25.43776666,24.47868892
23.89706107,6.778923917,124.2008072,24.90216681,22.94092227
15.69246498,6.031281472,126.9056627,25.85196387,26.39384747
15.92098758,6.690725425,121.2716407,26.55218055,22.32640156
14.69862972,6.208380383,118.8915021,24.06516617,22.22642293
13.54451125,6.43058565,124.3988723,28.89728385,24.71801508
18.262154,6.148838771,126.207094,24.65295267,21.81076083
20.47239601,6.208166753,120.4931135,26.53826411,22.40477309
14.86724448,6.781762139,119.3959731,26.70178228,25.2797998
14.76052126,6.124240852,119.7228263,25.91806696,22.86090274
22.88061159,6.453413495,125.6791238,28.65374615,25.96902982
19.52418592,6.256904813,127.8758461,29.77896359,24.68120975
21.87804804,6.390942106,123.4689734,23.95182043,26.66302072
21.58009583,6.102755821,128.005855,29.15437178,22.67925657
18.83266701,6.882961516,121.845999,28.27800226,24.79418928
20.54698325,6.523422956,118.7703436,26.02793359,26.81408734
15.83648183,6.975096896,125.2729225,28.47466353,26.09226356
14.623249,6.053010651,121.0998215,27.86655171,25.95291604
21.93755913,6.363658559,121.1278985,25.03162633,25.16114383
18.54423658,6.768578143,122.9849498,27.90482192,22.53752861
20.85644093,6.132755516,123.1854564,26.0048616,26.2883755
17.68727683,6.035187841,125.4789224,27.07075106,21.74465773
16.8997467,6.646992401,124.2853435,24.2014008,23.20295419
14.61848811,6.441694388,122.6965499,27.54391003,22.48222907
18.47639393,6.905331584,122.3007248,25.15394452,25.26917936
21.11075167,6.257942442,125.9833934,24.88953215,25.27394024
13.33622242,6.609576708,121.4294214,28.5519364,26.44658345
18.52082888,6.905636769,118.6699377,28.25676138,27.52126225
13.14539018,6.726096377,122.0266686,26.17368999,25.06061586
20.94769127,6.35523545,124.2752724,29.00879849,25.53230995
14.38123722,6.047212134,122.9120106,28.70391858,25.70736412
14.45463424,6.179601428,118.8383999,26.14329356,26.82983489
12.92718284,6.817102573,126.5968154,25.87228919,26.26237373
13.47825556,6.321573534,118.5594607,24.67694021,23.33644215
15.27985473,6.494430372,126.4076006,24.88660237,25.68685568
18.92669454,6.605945006,128.3101245,29.58980987,23.85153356
20.08120975,6.814233833,121.2988021,28.87238075,22.90722983
12.09045686,6.761650441,126.1405637,25.68661458,26.50115055
12.87203589,6.10052797,125.4972335,27.74661397,24.20255745
14.91405988,6.346568194,124.8597018,27.58987091,24.34996185
15.6789758,6.902005066,122.2439604,26.39378948,27.05158238
17.05645924,6.610675375,125.3699713,24.7710593,21.8186346
13.37748344,6.093600269,120.0716529,24.90216681,24.99652699
21.14050722,6.116153447,118.9772591,24.82965484,25.740141
19.90704062,6.239448225,122.4801737,26.75305338,23.53053987
18.24906156,6.981658376,118.5539674,28.85901364,24.53820002
19.38413648,6.863582263,123.8611362,28.93390606,22.05155187
15.7317423,6.057802057,122.5247307,24.46984161,25.88406629
17.21753594,6.958555864,122.2668493,26.76422315,22.32402112
13.3136082,6.295907468,122.3800729,25.6206946,27.02503128
22.44697409,6.195898312,119.4066546,25.49343242,22.35991089
12.04364147,6.167332987,125.0699744,28.56548662,24.53856624
22.98059023,6.515518662,126.3227592,26.22972198,24.96063723
17.33814508,6.352946562,127.423867,24.74560686,25.29371624
21.20755638,6.686544389,125.7877697,27.22309946,27.07685171
18.93026521,6.172917875,121.9598331,27.0597644,23.64388562
15.7932371,6.677571947,125.8576571,28.70886258,24.40507828
20.54896695,6.496261483,123.3017319,26.38683126,23.09784845
13.43580432,6.870113224,119.4112323,28.17014985,25.9985107
14.24475845,6.275887326,123.1936964,27.29048433,23.63765984
12.10553301,6.925290689,128.2036149,28.7506119,22.86181829
13.05850398,6.530747398,121.0317652,24.21183813,24.26737877
20.90127262,6.092074343,123.1869823,28.38548845,27.30262764
14.85216834,6.659108249,127.1595767,28.94361095,21.98599811
20.3160802,6.552232429,121.8539338,24.78003174,24.93646657
20.20856349,6.548661763,119.1618961,27.49648427,26.97833796
17.47938475,6.656300546,124.3866649,25.39308756,27.48756981
20.92626728,6.169225135,128.296086,26.3958037,23.115244
20.99133274,6.24344615,119.7267937,27.82278817,26.58684652
20.52476577,6.319772942,125.2305017,29.6980285,24.64422132
14.40464492,6.27927488,126.5119739,28.21794183,27.44783471
21.82488479,6.079195532,122.7438536,27.37965941,23.93448286
22.3747673,6.413251137,128.464243,27.25770745,23.30732749
14.82757042,6.402417066,119.1234428,27.94785302,27.11676992
17.06955168,6.382244331,125.4764809,26.66003296,23.62429273
23.31662954,6.336649678,121.0473296,25.91165807,26.13474532
12.8291879,6.084292123,126.5751473,27.78506729,21.98032167
14.52128666,6.631336406,119.8864055,26.89862667,22.88031251
16.27686392,6.252479629,125.4191061,25.50295419,26.16697287
23.44080935,6.205298013,121.9677679,26.41832636,27.4542436
15.38062685,6.588976714,119.2446013,28.79565722,25.8329783
22.5965453,6.1388287,122.5564699,29.36476638,21.93381146
14.35941649,6.604907376,124.4550264,28.34172491,27.04480728
13.78731651,6.705038606,126.4756569,27.0002533,25.09375896
14.00592059,6.874141667,122.6104877,24.33104343,24.93591723
22.37913144,6.565355388,126.5769784,25.19276406,22.03928343
15.05926695,6.575304422,125.6852275,26.72045961,24.04361705
24.47035127,6.756889554,125.9779,28.768923,25.47499619
21.83916746,6.690633869,125.3269402,26.82080447,21.68496353
21.55073702,6.61568041,122.3559633,28.80151677,26.03238624
16.58830531,6.676686911,123.7677496,29.26698508,23.58968474
16.57957701,6.439680166,123.8480132,27.19691458,27.52272713
21.93200476,6.44901883,120.2269921,24.78369396,21.69851375
23.48048341,6.61732841,127.5340388,26.82410047,24.87750481
14.76329844,6.749412519,122.3709174,24.50829493,26.33177282
17.3968627,6.263985107,124.3198294,28.41625111,21.6646382
24.74291208,6.022370067,123.8928755,27.6825251,25.57112949
12.38920255,6.236762597,119.5156056,24.29735099,26.15671865
16.63194678,6.436994537,122.8180136,26.05997803,26.42442701
16.14673299,6.870082705,127.8041276,28.40343333,25.73263344
24.99841304,6.277596362,126.9514405,24.11753594,23.92038331
19.38889737,6.010467849,125.8411771,26.82904447,24.6802942
19.48609882,6.218482009,119.2336146,27.8729606,22.4479873
15.57582324,6.055726798,126.6975265,27.98923612,25.95273293
24.09027375,6.616626484,122.9022446,24.5491287,25.16407361
17.91579943,6.84643086,118.9452147,27.18208258,24.90478835
20.67949461,6.528580584,120.5086779,24.22520524,22.90283517
17.130253,6.540696432,120.7381771,27.62978912,24.21427656
17.66029847,6.308511612,128.2954756,26.73272805,22.46519974
14.60142827,6.152653584,126.8785012,25.71774346,23.84842067
13.14578692,6.997192297,124.3927686,24.15049593,26.21421552
23.02145451,6.373393963,125.9794259,26.87701956,23.80319224
23.53245643,6.894009217,122.0681738,27.05848262,25.28254646
19.10324412,6.749107334,126.5431028,27.12898038,22.18870205
19.03222755,6.338938566,124.028988,28.98407849,24.18754234
14.9553209,6.386730552,126.4332362,26.48589434,22.78637654
23.64433729,6.443220313,126.8562227,23.97855464,25.9637196
24.92858669,6.218543046,121.0162008,24.90399792,26.23325907
12.3467513,6.924893948,122.2427396,28.71893368,26.84961089
18.8140202,6.608783227,122.45759,28.09617298,27.23853877
12.14084292,6.948637349,120.0859966,28.71472213,26.81976379
22.7869808,6.85381634,127.5142018,23.96079287,24.44609516
17.03225806,6.566667684,123.8953169,27.85959349,25.61470992
20.05661184,6.034882656,124.9421018,29.42482681,27.49379559
23.27933592,6.633533738,127.6698462,29.42684103,22.1167394
22.49696341,6.856440931,127.5627262,28.88373363,27.22315744
23.36780908,6.544877468,121.6186361,24.4564745,24.71233863
21.139317,6.667439802,119.3550783,27.90848415,21.613184
19.30399487,6.45823542,128.1071764,26.03763848,24.42338939
13.98092593,6.943784906,125.9421934,24.20451369,27.59981689
22.1101413,6.413006989,125.2393521,25.01404767,21.81295816
18.72157964,6.229224525,118.721514,24.73333842,23.25569018
18.95287942,6.604388562,119.8107196,27.89475082,23.75137181
12.38007752,6.02047792,119.9575137,24.16514481,25.57936949
20.27362896,6.60789819,120.2083758,24.95526902,25.79269387
22.94488357,6.457106235,119.5836619,24.18748436,24.13682058
21.74275948,6.219336528,119.4670812,29.46089969,22.92609027
13.81905576,6.07083346,125.6095416,26.39543748,21.77047639
12.96249275,6.398113956,125.3467772,25.33394269,22.56957305
13.56672872,6.381878109,120.0154988,26.2764153,22.26542558
17.69560839,6.201422163,124.2444487,24.21897946,25.62533036
19.85149693,6.92773217,122.2177145,24.94922636,27.02155217
22.15576647,6.201361126,125.2185995,27.48000427,24.95441145
20.22760704,6.500778222,123.7509644,25.53646352,26.14737999
14.66014588,6.307412946,125.6620334,23.98001953,24.52391736
22.1208533,6.075106052,122.0672582,25.13178808,23.73653981
20.85366375,6.802545244,127.4476714,28.26573382,27.44820093
13.63377789,6.248817408,119.4856975,25.98709983,26.13749199
21.88637959,6.363658559,127.9295587,29.77932981,21.98068789
14.26261177,6.139896847,126.6337428,29.55849788,27.56447645
22.49378948,6.503097629,120.2868084,29.68081606,25.92746361
15.94161809,6.675160985,119.4194723,25.15467696,23.13538621
13.00653096,6.861964782,118.57472,29.55190588,22.70690634
13.58339183,6.229407636,125.9556215,27.88046815,23.14490799
24.03869747,6.733634449,120.7540468,25.40242622,25.15491806
13.11285745,6.730765709,126.0972274,25.11018097,21.80599994
15.0842616,6.721213416,124.1672369,28.77130345,24.85040437
16.54744102,6.770775475,122.7127247,25.61684927,24.60302133
17.64482559,6.16031373,118.6470489,26.05210425,26.04941557
12.53679006,6.073763237,121.6140584,29.45504013,24.51659291
21.87804804,6.496749779,118.9519288,27.24177679,26.93841975
13.59846797,6.008758812,127.5740181,24.52990204,22.47307352
19.31669057,6.81694998,126.7506287,25.81918699,23.65725272
23.68956572,6.79873043,128.2487823,24.19371014,23.17438887
20.98736534,6.817804498,119.2055376,26.22990509,23.11066622
13.35248878,6.817896054,127.3768685,25.97940916,25.74911344
17.45597705,6.293435469,122.5439573,26.14622333,25.75881832
19.11554308,6.995483261,124.5792367,27.43147984,25.15601672
15.03109836,6.334940641,121.1300348,27.12312082,22.08487808
19.69240394,6.985137486,122.701738,29.69692984,26.7388287
23.70543535,6.512527848,121.7315546,25.15925474,27.05030061
17.51667837,6.545030061,126.1570437,25.83163854,26.51250343
14.51255837,6.958555864,125.0898114,27.80374462,26.28800928
15.78926969,6.619830927,126.4051592,27.4126194,25.41694998
12.00277718,6.12509537,118.8948592,28.53179418,26.83642689
21.21985534,6.057466353,124.787373,26.77557604,22.64062014
12.53242592,6.66933195,124.012508,25.92502518,24.59551378
15.59327982,6.846705527,119.6681982,29.77951292,24.96136967
19.24210334,6.05652028,125.5921461,26.46959746,25.17359539
14.81487472,6.358989227,125.4899091,26.155562,23.60543229
23.00479141,6.682607501,118.7621036,29.27742241,25.11188696
15.81307413,6.438123722,127.1324152,24.02268441,27.15925169
24.4540849,6.234015931,121.2063311,28.5056093,25.39790643
17.24054689,6.433820612,125.196321,24.74469131,26.30375683
23.52571184,6.247291482,128.2957808,28.43126621,25.4321482
12.92321543,6.542527543,127.6735084,26.76257515,23.37306436
22.9099704,6.027466659,126.8656835,28.78796655,25.97910092
17.09335612,6.227668081,122.2476226,25.07703787,24.65282754
14.56532487,6.86077456,127.4174581,27.84567705,24.82092349
22.22837001,6.164281137,122.3907544,27.43715629,21.75253151
16.05667287,6.433912168,127.7369869,29.55446944,23.6352794
17.45319987,6.218604083,120.7570986,27.77810907,21.9975341
23.12421033,6.181127354,119.9453063,24.62823267,23.74825892
16.51332133,6.552140873,126.3575503,28.77295145,22.37968688
21.6872158,6.537705618,124.0140339,25.47695242,22.64757836
19.99591052,6.1617481,118.8966903,25.28010804,24.91595813
15.51512192,6.41810358,120.0997299,25.13636586,25.21662648
20.3160802,6.151890622,125.7087268,27.73251442,23.03485824
20.25299844,6.277321696,125.9107593,28.56457106,24.31059297
18.67833491,6.91421247,125.1731269,29.86465957,24.61730399
15.43498032,6.483230079,119.9248589,24.6038789,25.31971801
17.3460799,6.279946287,126.6218406,29.38252815,27.27186499
19.72573016,6.049775689,122.9660283,24.31199988,27.45735649
14.77718436,6.746177557,121.7529176,25.96292917,23.11670888
14.97039705,6.681752983,125.5594913,27.98447523,25.4685873
24.08908353,6.173589282,127.7537721,27.11524705,23.48915677
24.91589099,6.184636982,122.9831187,28.78357189,25.99631336
19.5650502,6.044618061,118.9049303,27.66000244,26.37425459
13.70043031,6.226081118,120.1690069,25.19569384,23.72353893
13.12039552,6.574785607,122.6986862,29.66451918,26.68499405
15.64882351,6.817926572,120.9060289,29.31605884,22.39854732
17.39765618,6.816034425,119.6132649,29.33070772,25.58651082
20.55293435,6.353373821,126.3493103,28.95496384,23.66897183
13.16840114,6.50306711,124.0280725,26.35130772,25.58156682
18.71324808,6.197973571,122.9532105,26.53112278,25.06885586
24.50367748,6.893795587,128.4325037,24.3537492,26.81921445
15.56749168,6.327494125,125.8134053,28.3897,24.26811121
17.44526505,6.37449263,125.4731239,24.99756767,22.81109653
13.97854549,6.954283273,126.3145192,26.34508194,24.54387646
21.24762719,6.25736259,123.639877,29.83664357,24.16428724
18.22208319,6.107058931,119.1795969,26.61645253,23.13721732
14.2911771,6.12222663,123.8159688,23.94559465,22.84552141
19.59718619,6.360026856,119.7292352,25.65988037,24.4501236
23.15833003,6.368724631,126.7573428,28.28715781,24.61602222
12.48323008,6.960905789,123.6682592,27.46810205,26.67290872
18.65413373,6.475508896,127.0509308,28.62041993,23.36006348
18.68785669,6.120517594,125.2552217,26.42620014,26.16294443
16.49308756,6.932859279,128.4914045,28.17564318,25.84488052
18.23081149,6.811792352,121.5191458,25.56466262,27.47475204
15.43656728,6.053041169,120.3756172,28.07181921,26.71923582
20.41605884,6.717978454,126.5412717,25.76608478,25.09998474
23.62926115,6.988006226,125.1658025,28.31865291,25.06519364
20.21570482,6.590197455,126.9477783,26.90851466,26.49730522
18.24747459,6.427198096,126.5803354,23.93607288,25.26972869
21.87209693,6.844203009,123.9160695,28.84070254,25.59090548
